geo.id,Dg,CropArea_acres,total_area,CropArea_prop
31039,2.36098120572061,297943,1488343219.27675,0.810117268277029
53069,21.3141778542261,26.5,742545325.173462,0.000144424443273611
35011,1.59130196393885,6761,6045909520.91498,0.00452550541439556
31109,2.39323022510907,352008.5,2192120131.01181,0.649840234032645
31129,3.07275204060076,218255,1491363733.81642,0.592240932539422
46099,2.44662538602761,300552,2107890208.43713,0.577018094489356
48327,1.37414744426535,3033,2336851759.87369,0.00525241512529774
06091,1.04956690127844,1166,2491993877.14456,0.00189351772963633
21053,4.14851332890677,4616,532028545.838776,0.0351114416545973
39063,2.65795849516783,205846,1382170066.35519,0.602696605434426
48189,3.2327466892765,243607,2602356180.64883,0.378826910713583
01027,4.2849971422013,259,1569537093.01941,0.000667799326351211
48011,2.01901703879684,50766,2366801444.12158,0.0868018369896705
39003,2.51229338553948,154372.5,1053739442.76018,0.592863204807572
13189,3.72549543921629,74,689962735.604004,0.000434034129387353
55111,3.37253301412004,189994,2199379008.48688,0.349588877656169
05137,15,15,1578421470.14046,3.8457945158715e-05
41063,3.16358529864768,36574,8162028647.42212,0.0181339386550187
42007,4.37685378148669,18403,1150067157.28085,0.0647564781499452
28061,3.09946054778928,176,1754633094.4118,0.000405923456368616
29083,3.09027781043842,131308,1896712327.17312,0.280160894986369
08109,3.53288026525895,55227.5,8211003002.27734,0.0272193011019614
37037,5.59197114785995,6786,1836275283.08871,0.0149552564015423
49033,1.30476934427807,8195,2813807602.45203,0.0117861606289883
40001,3.17569065141961,442,1494559769.59367,0.00119681432291403
39085,9.26668606123244,2192,2536107714.04144,0.00349776518906793
51775,,,37878161.9658813,
51121,2.99801440217653,7591,1008211423.73767,0.0304694892154202
47065,3.34289661420143,712,1491300309.80597,0.00193211370895758
35035,4.32464576147929,3469,17163401935.5909,0.000817934869904464
35003,2.59042333286599,269.5,17947755871.7352,6.07668063701693e-05
01091,3.12725100447182,5424,2545107097.49048,0.00862445012893204
56023,1.52929951285834,52448,10605021929.0503,0.0200140581567889
29011,3.20339813766198,191833,1545503282.1931,0.502309258752685
48057,3.47925328461569,46875,2674588903.28462,0.0709254400057657
51735,,,203292757.234451,
54075,3.18113428696412,2647,2439301219.41,0.00439143344202639
48077,1.3870603718046,30839,2892378935.24191,0.0431482208951835
51095,11.0849874755998,179,463970644.744003,0.00156127830028833
31101,2.81887990606672,187340,2874203147.60594,0.263773311501626
31137,2.16886383608661,256949,1399695141.41574,0.742901564856116
22019,2.13713170179732,23391.5,2834148010.53595,0.0334005287136252
22111,2.7458253494511,96,2344984029.67125,0.000165672009546634
40135,3.1907706184514,20833,1849612205.38493,0.0455815330383342
01049,3.52889351106633,29449,2016798208.35858,0.059091620713136
36101,4.92807432933762,117690.5,3636560729.24921,0.130968954251122
42053,3.21518847880434,741,1114980541.88297,0.0026894824585317
22105,7.13988443437969,4014.5,2186167051.95981,0.00743131916344675
51179,3.15149367497164,2209,725325228.025871,0.0123248240812089
26109,3.1917118967805,41266,3465852903.35782,0.0481836886282641
18073,1.98846151662842,246548,1453992434.52612,0.686210143559007
13025,4.70696924925472,3294,1158246980.48853,0.0115090695507474
13171,2.90485205569114,214.5,481308790.330139,0.00180352139841325
18151,2.95337047029892,73417,835184099.769791,0.355739600460827
48361,5.14665181619258,346,982977574.315186,0.00142446008814178
39047,2.32430628175958,172988,1054163899.06086,0.664088003223982
25015,7.88895024913395,9826,1412201345.6601,0.0281577491260041
21003,5.30986610025291,10040.5,911321003.766525,0.0445863331813616
37001,5.05439863713006,14303,1124676604.78757,0.0514656276863874
20073,3.53057517852374,55188,2985288765.97456,0.0748128337817603
25025,8.70550563296124,10,311369085.549438,0.000129969756479162
16051,4.18788796848833,176399,2863785922.42499,0.249271923737392
