geo.id,Dg_allSP,CropArea_acres,Dg_CDLcat,total_area,CropArea_prop
06035,1.47925319421526,15539,1.47925319421526,12225042403.733,0.00514387597776116
51610,,,,5300294.77175713,
12081,3.01160032112429,37145,3.00933836930274,2312213313.73279,0.0650115112292014
39119,3.46835320297281,50217,3.46812557584981,1741989708.44054,0.116660269563583
08015,1.01842731846045,5237,1.01842731846045,2628715084.49535,0.00806226099173371
08025,2.71402549614444,5519,2.71402549614444,2072851058.51293,0.010774821714035
08043,1.44489102167287,3570.5,1.44433013230955,3972900439.4379,0.00363696525408614
28109,4.62639346306074,1103,4.56230473557063,2122080668.42841,0.00210344625457286
28111,4.76393626093013,685,4.74469284353847,1684014071.79987,0.00164612439751243
31041,2.45089889425844,374371,2.45088639306664,6671690311.71822,0.22708273539755
12013,3.51826773863103,12994,3.5165518029832,1487465082.3747,0.0353519910993241
21117,3.75631864860768,2450,3.74108405123231,425527770.783123,0.023300002762765
19037,2.17883345014965,256360,2.17883345014965,1309648144.66724,0.792160945419474
17037,2.18878643228475,376671,2.18874470452372,1643706282.37123,0.927375816367148
19081,1.99704068650381,322475,1.99702027597065,1484160588.22293,0.879291658307676
38089,4.58736706219127,404456,4.58736706219127,3471109873.01019,0.471542365715661
26095,1.87209341267162,816,1.87209341267162,4953291648.16834,0.000666674824588519
40019,2.42848893680584,10628,2.42817219038483,2159441292.15761,0.0199171842334707
37139,3.9665277229935,79200,3.9665277229935,749361553.504669,0.427712133288785
35055,1.20592158774055,9786,1.2049267748952,5707502812.43198,0.00693868023390981
28011,3.52293760339157,363670,3.52293760339157,2346057066.63916,0.627316486057399
32023,1.3404564632691,11960,1.34008712236966,47134148213.5804,0.00102686490891032
47073,5.31587116839832,3137.5,5.27533426220806,1294010030.70688,0.00981214343318808
38011,5.46806050316078,273149,5.46806050316078,3022894741.41019,0.365674255798423
42057,4.20664862684465,27877,4.20643943976312,1134558379.44528,0.0994344747093604
22055,3.17151057602204,20919.5,3.16967109668253,697250236.597839,0.121417259521457
48237,2.08452236097542,2057.5,2.08452236097542,2383110397.51759,0.00349392419997048
17175,2.09905946441205,154447,2.09904062363664,746693244.86623,0.837057035359127
40055,1.4738749858438,93571,1.4738749858438,1667000491.21826,0.227155543321799
48211,1.51596518585151,7562,1.51596518585151,2362475649.05403,0.0129534999772135
16069,4.02179627976678,147775,4.02177029510722,2218392915.63281,0.269575422643094
46129,4.39887788041322,201192,4.39887788041322,1928589636.37405,0.422171270642246
06055,1.10682557249326,50666.5,1.1057141908836,2042415176.75171,0.100390974988557
40033,1.75634938567977,130078,1.75633066764693,1662662065.89497,0.316604919611006
29221,2.12751613111319,1871.5,2.12751613111319,1974835328.00095,0.00383510041932871
36011,3.60948966499377,152498,3.60866709060126,2236897472.71301,0.27588994052314
48417,1.00483715785051,10644,1.00483715785051,2371257604.90793,0.0181653565057088
48407,3.89670121753693,485,3.85871316154245,1626281516.16554,0.00120687921823753
19061,2.44812341330448,204335.5,2.44807520748803,1596626899.82633,0.517914630267886
51075,3.19671621290621,12887.5,3.1962425901499,748793201.517639,0.0696505551038332
20181,2.9967999207963,294307,2.9967999207963,2735741738.12872,0.435354754620203
39139,3.38022270434788,108352,3.3799305830692,1295191837.35316,0.338548294109054
17001,2.46725344631954,263765.5,2.46725344631954,2256572609.57474,0.473027592000999
39021,2.47532967531274,152754,2.47525268236057,1113263383.66351,0.555280551771151
33019,2.98507534761245,3801,2.97876225713659,1430023512.58759,0.0107565373059559
17075,2.14230862727771,616023.5,2.14223519359476,2898277141.42841,0.860151923254543
19157,2.32473475076405,257442,2.32469963911588,1517907100.0013,0.686360061886927
39169,3.98153723786287,199052.5,3.9806130493132,1442142277.31277,0.558569636777294
13113,9.91593872166673,149,9.39460370759006,516245269.54773,0.00116801381534374
13141,4.85387932613447,389,4.71628172117533,1237537846.32141,0.00127206384272853
48259,4.77952158388554,716,4.77952158388554,1717244622.08502,0.00168732466019913
36039,6.85569193804804,4549,6.84576497412024,1704341736.40997,0.0108013255042822
51137,4.38727875088663,19466.5,4.38499704644727,889976775.556709,0.0885170632653547
40089,4.51282244180782,14648,4.51282244180782,4927128904.52693,0.0120310131973311
13277,4.45858573624867,45506,4.45773036206228,696160627.479309,0.264531260586419
31025,2.21927959100164,283149,2.21922792704836,1465651854.55011,0.781811414210552
46077,2.86838156097284,341710,2.86838156097284,2237138730.97297,0.618133908707968
56009,1.48783105549688,26006,1.48783105549688,11046455495.6439,0.00952726855799454
36043,3.09613982134111,37476,3.09500006079738,3776228075.65759,0.0401617667808511
38047,5.28567806760043,253477,5.28567806760043,2619041808.75302,0.391664242224939
26053,1.87225823500543,443,1.86640847389132,3824664510.60309,0.000468735856479216
27005,4.2605180481909,263563,4.26049563868496,3743007125.66085,0.28495847949226
01095,2.76311527274415,8893.5,2.76182345434926,1614027335.01685,0.0222987038768081
47173,4.81796710366097,202,4.64340309084565,640083125.630463,0.00127712318071129
54057,4.70589878586985,2018,4.69621041642747,852676115.86409,0.00957755953106219
55003,3.28126639739686,8032.5,3.27798077642094,5937183025.58603,0.00547505004862461
17053,2.16994269563565,290679,2.16994269563565,1259330673.50296,0.934096344000503
38029,5.51807191944442,355221,5.51807191944442,4027488836.67041,0.356929204156349
06089,5.13306500523439,10006,5.09284579405052,9964709987.28662,0.00406362507430691
22113,2.64896003127579,98798,2.64889972291467,3993941743.06085,0.100106948609086
05121,3.48201839504436,64287,3.48194330909509,1699141330.55614,0.153112783585623
55085,2.37314014727857,1427,2.37083582120388,3202705452.09372,0.00180312058075449
22035,3.10558663512602,209202,3.10558663512602,1145893267.52658,0.738821390500304
22037,2.67711777800338,14560,2.67686289499477,1180459064.93875,0.0499146740960486
22087,7.62899579450634,17,7.62899579450634,5581951506.0163,1.23248220817845e-05
48481,4.64929408864502,235808,4.64929408864502,2834404903.39523,0.336677768977256
48153,2.10680769386732,146136,2.10680769386732,2570621157.16351,0.230057785253897
21151,3.19817041170489,9591,3.19365568003708,1148036357.00775,0.0338085111245099
47009,4.3910072580627,7761.5,4.38911528698067,1467495587.31253,0.0214035915296884
30031,4.19424921948523,151432.5,4.19407878435442,6821448250.31024,0.089838046511196
45031,5.18175526182849,113921,5.1816053511625,1466680766.26135,0.314330112660712
01053,4.00498728608827,40169,4.00498728608827,2468620204.46521,0.0658498117034578
13143,3.18979064718545,185,3.18979064718545,733421082.741821,0.00102078936065647
20001,3.16596739303139,85709,3.16591618572236,1308786198.82105,0.265018088836758
17041,2.29832242638628,241735.5,2.298313348829,1080605313.70897,0.905297103656981
51079,4.27656958408381,299,4.27656958408381,405545343.039101,0.00298366160792269
55137,5.60635366949004,100197,5.60635366949004,1650847055.76582,0.24562110193007
05065,15.8255498360031,20,14.7657601062008,1512597472.73293,5.35087026833152e-05
06053,5.34948448550621,485807,4.8616894499318,9767416125.87978,0.201280579496125
35017,1.7043970035325,1644,1.7043970035325,10274774615.9812,0.000647511230862193
29131,4.66499839888104,11097,4.66499839888104,1553972415.59458,0.0288988178095749
37193,2.32640758908831,15182,2.32476081501056,1961112323.30655,0.0313288400030481
29165,2.34620047497148,76878,2.34603125063215,1104241811.93683,0.281744654728818
29021,2.36516465216447,111520,2.36516465216447,1075294897.27243,0.419703868558121
01083,3.67731297266321,135396,3.67727532153512,1572607627.24255,0.348420141601386
18065,2.39182093679655,154448.5,2.39182093679655,1022609981.56201,0.61121142510298
31143,2.19879582469191,202706,2.19879582469191,1141257294.87364,0.718788025841133
39123,2.69457355376896,95717,2.69434620669766,1515340303.16759,0.255621100668384
27107,4.27163214866128,453790,4.27163214866128,2270720186.52174,0.808740322485047
19165,2.11023792185567,332277,2.11022911774095,1531596700.07117,0.877957827542536
24013,4.47287107243203,74682,4.47121482489976,1172465418.62784,0.25777078499371
19011,2.20823147978431,362814,2.20818012808925,1860554236.96594,0.789149887095453
21159,6.73477228985624,6,6.73477228985624,597267010.359436,4.06537413137678e-05
27025,3.12681811243341,64270,3.12635919499531,1145768465.40285,0.227001763551069
21189,3.16792177058695,553,3.15999017560085,513568866.68663,0.004357568666546
42015,2.79850026664185,60379.5,2.79803478740957,3007026567.30872,0.0812587324677318
54029,3.15768739469607,78,3.15768739469607,227836501.601532,0.00138544438107312
29051,2.65257640658654,25392,2.65257640658654,1033210981.6712,0.0994547871639649
26021,5.70431340731285,115823,5.70085453619363,4095980965.14871,0.114433893956003
42061,3.63343303894046,54054,3.6321971850889,2303189402.2376,0.0949764604004737
31045,3.1483336629554,72064,3.1483336629554,3628746304.71959,0.0803673326086568
51141,6.5454200753256,4459,6.52840613152929,1257987304.3822,0.0143442884714512
26119,3.97457779285456,12685,3.97457779285456,1457233721.66602,0.0352272754568532
26135,1.99393962437345,6253,1.99349761559859,1480224622.48453,0.0170953737864415
35007,1.0021151405345,4449,1.0021151405345,9759411008.39797,0.00184483102594662
17163,2.87015455809464,239695,2.86995504340374,1745510486.88401,0.555717801443163
17189,3.12327941126954,347916,3.12318290385394,1460516318.57476,0.964019423233612
42009,3.76326855845919,69971,3.76241147334897,2633772622.36829,0.107512162715524
05127,5,5,5,2325951041.03896,8.69935856558773e-06
20099,3.44378324841542,173430.5,3.44369027729768,1691566896.86837,0.414910184199271
42073,4.2028091856245,35508,4.2026392909453,939428293.157715,0.152960879391414
39067,3.22435185117508,15569,3.2236693530725,1063879854.99411,0.0592223899574585
37003,5.09517235977453,9342,5.09006760425126,682804167.328735,0.0553683391329674
34009,8.62332817146909,854,8.33798621004567,1606586064.59439,0.00215115483751076
33005,4.95455008157873,2429.5,4.86113020662368,1887956356.76642,0.00520766152405144
27089,4.73193079293569,580947.5,4.73181984551024,4695404570.55982,0.500704696714115
51101,3.23172715852972,24926,3.23092941867113,740612955.970932,0.136200619191843
08055,1.1422064824041,5323,1.14190905083675,4126548829.68991,0.00522020158381451
48255,3.12282949739254,21337,3.12282949739254,1951680208.86473,0.0442427889018644
47023,3.32765535135223,13384,3.32731069572251,740629076.556946,0.0731312448725298
17171,2.3509183486303,116407.5,2.3509183486303,654673908.180284,0.719571122514938
49027,2.30692284938322,100224.5,2.30692284938322,17707676399.2297,0.0229049906019558
49029,1.56287276435893,9581,1.56287276435893,1582176940.96896,0.0245060652693301
48257,3.74134616118411,33294.5,3.73971235396128,2091703218.72901,0.06441547727668
04011,3.30903520663496,2036,3.30903520663496,4784451780.97687,0.00172211991116025
04013,5.05557002483084,198656,5.04268576233638,23890188190.0185,0.0336511501313407
26129,3.24565213856393,33331.5,3.24565213856393,1489107957.97711,0.0905829521094393
47087,2.80863083147234,977.5,2.80465044330133,827565539.111267,0.00478004697627234
17159,2.52204130564565,140855,2.52200711507785,937412317.341957,0.608078164572714
01009,6.81910028197376,6846,6.80293792660389,1685119438.32907,0.0164408400007669
30051,2.18608547858625,281489,2.18607471244438,3748051060.89404,0.303930109002631
48131,1.75833728321878,52,1.75833728321878,4650562476.478,4.52496950700401e-05
29173,2.43624895052798,159265,2.43624895052798,1253124149.51213,0.514332588965317
48251,3.92842483404413,32301,3.92529983929263,1902226515.83449,0.0687181616972666
13061,3.26676290083209,16058,3.26676290083209,562640875.707764,0.115498932332553
41023,1.07946092038111,5116,1.07946092038111,11728820961.6876,0.00176520022981231
41011,1.44960851761943,2021,1.44266474205027,4678442111.38709,0.00174816672621937
48159,2.57727386203548,2262,2.57727386203548,763445078.897686,0.0119903703363783
36113,3.36950476136829,274.5,3.35029103952493,2412837895.12116,0.000460396485895303
51113,3.99551816959261,15842.5,3.99167412393659,833655364.690308,0.0769050684339912
40005,1.53091451468315,2869.5,1.53017508774951,2563866875.60366,0.00452927358068958
17129,2.19720587315096,130313,2.19720587315096,817034717.654571,0.645453601391722
13015,3.96609118364068,9554,3.96378991733421,1217522570.19208,0.0317560160330416
12069,3.02786273423403,11632.5,2.76737954723331,2996475194.67981,0.0157101441777823
40111,4.46264724730351,9955,4.46202583977184,1819039267.15607,0.022147106119362
38083,6.82974277847254,278741,6.82974277847254,2604602675.13626,0.433089014614172
18049,2.27423780849617,164670,2.27423780849617,961572764.046517,0.693026957494369
20091,2.71816583853654,40354.5,2.71781524140691,1242998694.71749,0.13138297585651
24009,4.05398611788589,20868,4.05269232511516,893739683.962829,0.0944903771623903
55129,3.16415902575609,24751,3.16415902575609,2210079828.79819,0.0453213236941265
53031,15.1744142709419,191,12.6795172065962,5666626171.23169,0.00013640384124905
27169,3.09214996809028,165548,3.09184039390806,1661690266.20186,0.403173202998164
28149,3.32242362881397,41620.5,3.32242362881397,1602046656.32806,0.105135632013708
29003,2.62255015826321,109277,2.62248528067211,1130187818.30811,0.391287467540236
29139,2.72384076418894,166525,2.72381808873856,1399865974.67937,0.481405204447885
20021,3.26333110042861,243661,3.26333110042861,1530742511.80779,0.644171750070414
37083,4.05599941821454,109908,4.05552902900169,1891392700.99176,0.235161051134392
35043,1.89460133424099,5906,1.8879023178499,9619995064.43939,0.0024844850616446
21051,3.03923342915222,1741,3.03923342915222,1220225297.74124,0.00577399685487628
42035,4.25616541452066,21649,4.25579001748877,2323047619.59882,0.0377135595281804
41043,4.69717465650839,164205,2.76779526439802,5973991861.7572,0.111234510226589
55065,2.91908993261519,253758.5,2.91892835555832,1643524491.46008,0.624830491300611
40147,3.29144148244392,22913,3.29144148244392,1098849162.75771,0.0843843034595792
54077,3.31127743358994,6688,3.30784738925826,1687088584.36892,0.0160426524153949
55135,3.31082498685395,126805,3.3106802077788,1981791631.98396,0.258938235665426
48137,7,7,7,5490460060.13867,5.15949385780333e-06
41037,1.10565538486928,56316,1.10565538486928,21647392624.1608,0.0105279545782116
29153,2.31649877782355,1672.5,2.31649877782355,1956042440.46368,0.00346023543582192
48473,4.87208688632132,16960,4.86942340807942,1341158171.78648,0.0511756826060864
01099,3.43607742953862,38180,3.43607742953862,2679079626.48572,0.0576724098379671
50009,2.16804016604619,1592,2.16804016604619,1747400741.34082,0.00368695930592158
51111,3.27368622846074,10449,3.27368622846074,1119841361.84772,0.0377603508838852
38097,4.61371253709172,503393,4.61371253709172,2233900140.81185,0.911929391033948
13139,3.27709991490145,3104,3.27296640054972,1111880116.46826,0.0112974790618878
13283,2.39128089112155,2938,2.39128089112155,524335022.856934,0.0226757009368328
13037,4.2987732455286,53099,4.2983355602513,734463017.401672,0.292572973834977
55125,1.04680424010223,1243,1.04680424010223,2635873904.47086,0.00190837753069717
27007,4.84570092248702,52270,4.84539539089633,7913442669.94047,0.0267303617428544
24019,4.27768051025748,97700,4.23372669251016,2545926965.98294,0.155298198947286
42037,5.4395281947538,59919.5,5.43780738830009,1269506947.0766,0.191007708906508
39023,2.42655205731789,143930,2.42652868554527,1042518827.49066,0.558708418032145
48323,1.58029266319432,1430,1.58029266319432,3345689489.11224,0.00172968971055576
04019,4.70578830063992,23254.5,4.70062914814888,23800049975.0444,0.00395409349028164
35006,2.58724734153681,411,2.58724734153681,11764060991.9558,0.000141384679214408
34005,6.51594662925225,42347,6.48393341033186,2124271230.87112,0.08067342174996
50021,2.68850160589093,10035.5,2.6737953616793,2446971357.88849,0.0165969362477703
13099,3.66204982890762,77910,3.66204982890762,1337329354.12671,0.235761357436944
25007,6.44283856692471,157,6.09986350114598,1271584541.02582,0.000499657268406427
38049,7.17556254525108,404837,7.17553797381897,4950938045.62348,0.330910465527515
31179,2.31937441451474,231317,2.31937441451474,1148231621.24216,0.81525945614319
38045,3.26624909261695,508267,3.26624909261695,2980789813.69298,0.690046498345905
16023,2.69291425515697,54351,2.69291425515697,5797734335.35822,0.0379373528849822
33007,3.43912260309714,3563.5,3.42172583459368,4740468894.74817,0.00304209840448463
38043,8.48347938461498,300666.5,8.48344026960709,3711233322.12761,0.327857089790296
48273,2.15297992144665,60367,2.1529304800357,2823608259.79807,0.0865192899203702
18127,2.42439019045911,105261,2.42431428134297,1351464848.13002,0.31519588131919
28101,1.99047906572792,3851.5,1.98976274913383,1501162127.19305,0.0103829341471717
37163,7.60479038394495,183478,7.6026596453859,2454281359.07373,0.302536267866752
47127,1.11854087310263,1134,1.11854087310263,337778322.359314,0.0135862335716141
12103,1.51149687280172,280,1.51149687280172,1575044174.75391,0.000719420963827281
17065,2.56485271200988,164497,2.56485271200988,1128868595.87023,0.589701709615153
05105,2.96584530771986,4256,2.96487940896993,1451769654.02937,0.0118637422169081
20023,2.83654353290363,172706,2.83654353290363,2644240040.63529,0.264316542577995
08029,2.85227111641862,33124,2.85104518952523,2974878296.40745,0.0450600188577321
19185,2.56914057853532,143105,2.56908140959833,1365288109.89358,0.424178152677746
48165,2.94724441951157,305838,2.94724441951157,3892368478.36572,0.317976697579679
01093,2.36298433716229,2703.5,2.3601053781689,1925840720.08731,0.00568098712621592
37189,2.64299668918853,4126,2.63517086061464,811492726.910401,0.0205760680842997
51770,,,,110982744.945648,
48317,1.12227966640775,45074,1.12227966640775,2371656656.02911,0.0769116414551611
48037,3.91996247640349,15952,3.91996247640349,2390473868.40274,0.027005295687779
49057,2.93809691497276,22125.5,2.93696823542574,1708981176.14709,0.0523930415522052
29127,2.48784126668731,133063,2.48781534766885,1150737075.1478,0.467949514935589
36045,3.14395438262713,88650,3.14385605486455,4810541562.69843,0.0745765974932188
19097,2.63301144442452,186515,2.63299187433443,1682474050.73543,0.448624705560246
38063,5.09489402096746,326477,5.09489402096746,2612821641.91299,0.505662354835884
36019,2.7520290681646,45572.5,2.75118096619475,2894382298.02527,0.0637183845532951
08045,1.0281268462278,18971,1.0281268462278,7655504659.89282,0.0100284588149444
29177,2.25071149556965,117831,2.25055778997776,1486487668.05807,0.32078647495997
39073,3.15543890900084,5172.5,3.1545933254288,1097191370.73423,0.0190781347750268
01085,2.782306749341,8558,2.78066209036005,1877923319.68701,0.0184421786021973
13043,2.78386195288901,18123,2.78386195288901,644539043.873962,0.11378857439317
19113,2.30053907698406,276920,2.30051169667068,1876884202.18822,0.597082909635265
06105,7.0772897932241,443,6.65706558402703,8307674093.44519,0.000215795344756928
13215,2,2,2,572415619.25647,1.4139573716233e-05
28135,3.15544364382161,255039,3.15544364382161,1689039171.19037,0.611061148087576
20005,2.37017127819686,119138,2.37014369895295,1123587709.13643,0.429102576088565
48003,2.4860029195724,13655,2.4860029195724,3887807503.92383,0.0142136215314416
39109,2.51869606832621,158024,2.5186739727025,1060807536.87949,0.602843038968707
48375,2.06486238961861,7261,2.06446819682906,2387908985.69995,0.0123054206249126
40133,2.49934177772907,4064,2.49731567451361,1658819795.82095,0.00991453353888524
45003,7.14883922224026,18511,7.14495694740645,2797510904.06958,0.0267778613931662
06045,2.01483670322526,21902,2.00507415775822,10044373808.9605,0.00882426829677873
51550,2.60543315803686,41159,2.60468311618592,908948051.431061,0.183249816342441
56037,1.06974818265081,18085,1.06974818265081,27171988220.3392,0.00269348705017915
48169,1.18029395724795,31263,1.18029395724795,2321146544.33038,0.0545061976558613
54031,2.85081347247284,9745.5,2.85081347247284,1513812011.83939,0.026052534235462
55089,4.59388426641254,47354,4.59321188289878,2890925801.52469,0.0662883976217101
47163,2.76053419234811,2350.5,2.75736105988966,1112934304.70755,0.00854689803397761
45059,5.26302209464104,1465.5,5.22321325439162,1874733332.9726,0.00316347289650175
56011,1.59369490156351,39777,1.59369490156351,7421255038.21158,0.0216906449225867
55117,4.44442502356455,151420,4.4226879351343,3292499513.69492,0.186112403944485
25013,9.43019167474113,4404.5,9.38102114508727,1642413837.06787,0.0108525505023033
48055,5.21605100394679,19996.5,5.21519136168267,1417123942.80798,0.0571036604534219
20029,4.04470220374848,190150,4.04470220374848,1859586587.42053,0.413806893384171
06027,1.0633909479083,3995,1.06149878014688,26487599562.0201,0.0006103683110141
01037,4.85034691396408,57,4.85034691396408,1725838183.6872,0.000133657267672673
19059,2.15887897202243,165388,2.15887897202243,1046255281.27244,0.639711456628344
21095,12.4685684421418,15,10.9781630153572,1212507753.34769,5.00638830295326e-05
20061,4.35651678985417,39136,4.35651678985417,1047875131.44607,0.151141837604721
42011,4.35132613141988,157112.5,4.34894141665911,2242292403.81268,0.283554334208695
47019,4.14250095722212,1445,4.14250095722212,900525168.546387,0.00649366362497927
27083,2.20314131333804,359527.5,2.20314131333804,1869109914.41627,0.778421943612022
51037,4.43356076566669,15769,4.43010579664531,1236819503.7998,0.0515959513322446
47179,4.5686557684267,7298,4.5634516901705,854241306.860443,0.0345733201303741
45071,5.02919522667467,13987,5.02919522667467,1676454974.32397,0.0337637345750571
51093,4.16525276307863,51846,4.16514139114597,939720917.5354,0.223271946128459
41069,1.02640250513114,3064,1.02640250513114,4445716512.6394,0.00278910453308954
29023,3.28092449531549,178583,3.28092449531549,1810380205.11191,0.399197780908561
22047,1.4831458100377,46965,1.4831458100377,1690899772.89517,0.112402056540934
28125,3.10730440122733,124006,3.10730440122733,1126956107.9939,0.445300818688896
51061,3.98238844213586,32082,3.97778171926904,1687961629.64093,0.0769159946906228
51750,,,,25920021.5556641,
32005,1.03151684398777,9894,1.03151684398777,1910487938.61324,0.0209577860367384
12037,1,1,1,2687448839.7887,1.50583570652016e-06
18055,2.33171408770496,113919,2.33171408770496,1413903572.52683,0.326057480680591
18139,2.30558938400394,185464,2.30558938400394,1057907704.69179,0.709462816269646
55131,4.07901123362821,103251.5,4.07866633119336,1128361618.64583,0.370310358835936
29105,4.41297565991102,20845,4.41297565991102,1989081370.29227,0.0424098900049187
42085,3.56284873509306,71221.5,3.56080815504967,1767941362.37634,0.163027570269951
05031,4.20589567873507,310839,4.20587692112595,1845936540.14278,0.6814539807447
29195,2.21076967952929,317756,2.2106826207407,1986304478.54256,0.647389623920932
17193,2.58012902869925,257512,2.58012902869925,1299838577.47102,0.801725775113256
17039,2.07560502545475,176238,2.07558869873619,1049170660.3907,0.67978443269214
32033,1.00470545494107,18117,1.00470545494107,23039784389.9453,0.00318218680191369
27049,2.61110090820204,312976,2.61108934263008,2021238216.99261,0.626630213603215
37173,4.40723607949926,116,4.40723607949926,1399226764.81958,0.000335496258934791
12101,2.6927722674919,7617.5,2.66160743407919,2249275917.07202,0.0137052677991417
12119,4.82413863907449,2376,4.80465988111026,1501741297.55981,0.00640278780056618
36059,5.79027159875024,368,5.33692771775951,1174472375.74228,0.00126801037998189
38091,3.9426467444644,367309,3.9426467444644,1853038541.01025,0.802167225752859
18163,2.56622523540415,72876,2.56617641947385,612882772.268143,0.48119921456985
29071,3.04184238172782,65293,3.04143052821543,2410464181.29036,0.109618470350518
37011,1.27275632090323,7660,1.27275632090323,641047451.865418,0.048356670173758
54107,4.32053257633562,1246,4.31058942349472,975820592.681005,0.00516732598197869
55007,5.50719108072122,8034,5.49710587287713,5287972198.83847,0.00614837659409464
47161,2.6327250254187,5129,2.6327250254187,1276897336.4352,0.0162552822362654
55097,4.98830776778898,182710.5,4.98797642209056,2131091553.43024,0.346959828720057
45063,7.2290046879304,27604.5,7.2198126186045,1962282448.48547,0.0569293417460681
24003,4.21026490076998,11589,4.20686425350864,1522386752.25173,0.0308062448716308
55039,3.98518466370522,245887.5,3.98347368353774,1983520531.13908,0.501669326302076
54101,12.7365935429214,51,12.2859964032182,1440626224.31952,0.000143263862657983
55061,4.07127821602138,132473,4.07103841587166,2808276192.44635,0.190899745647022
48369,4.4943616889673,189960,4.4943616889673,2292667820.37421,0.335304067675025
40151,1.40470026497196,146218,1.40470026497196,3340991984.93124,0.177110048464442
21063,3.04897717175194,602,3.04897717175194,609484207.229111,0.00399716274415131
25003,3.42328530333882,6541.5,3.40504770443815,2451308964.16852,0.0107993368743336
29041,2.30469367871193,210894.5,2.30469367871193,1985895300.79796,0.429760703613583
08103,1.00833602933091,6692,1.00833602933091,8347144401.46868,0.00324441052845998
08087,3.87737927883313,162425,3.87734618561416,3351104958.71743,0.196147438682402
41045,5.25014629337542,143683,5.24977137078298,25718051495.9507,0.0226091961683508
34023,4.05300660421236,9802,4.04186000329945,836330222.840027,0.0474301723996794
20167,3.16159353668566,134866,3.16159353668566,2329529758.04355,0.234289060433284
17155,2.17045509992819,46884,2.17045509992819,445854262.937431,0.425548956867163
46055,4.97842709068073,151801,4.97842709068073,4731733328.5112,0.129829136412899
47111,3.37657720060476,15243,3.37627012738539,795745045.254364,0.0775200961847332
05023,1.17223542790185,1292,1.17223542790185,1533061941.62251,0.00341052005518263
01109,5.86350752711171,10872.5,5.86173036128052,1742984549.13226,0.0252437386633455
16003,1.04482374604193,10770.5,1.04482374604193,3547009059.52051,0.0122882875025279
25005,8.33135502990546,5704,8.18968394613536,1790010627.90118,0.0128956044581898
42107,5.36172018099859,54346,5.36037647901313,2027480959.75546,0.108474734657077
38103,5.51056673329025,542954,5.51056673329025,3342049155.93983,0.657457978456893
37045,4.09561852505116,35909,4.09454347126497,1212489090.2475,0.119851443151788
05059,11.7936050329245,63.5,11.1970964083037,1611419200.55847,0.000159471466352976
24021,4.38230129273286,100429.5,4.38014544048869,1728596370.14121,0.235117795046752
17169,2.33745782864235,109276,2.33745782864235,1143023384.80227,0.386889969438973
06051,1.00199817568706,10255,1.00199817568706,8111535292.65431,0.0051162339944812
06109,9.91634500341089,329.5,9.53241572576036,5890802505.24093,0.0002263595138344
35013,5.02869094216574,72501,5.02836619863616,9880756316.80926,0.0296941983055776
13081,4.43847950885975,80673,4.43847950885975,727646038.165955,0.448668763437721
05027,10,10,10,1985880432.83672,2.03781474225983e-05
38039,4.39961518674179,258780,4.39961518674179,1855586334.9084,0.564374443423764
06095,9.0454509352507,108248,9.03506024942619,2347027586.12924,0.186646342207855
19043,2.46172614415308,255622.5,2.46171279373276,2052991689.18817,0.503882972972
48449,1.30771906160602,712,1.30771906160602,1102411473.06801,0.00261368993623586
54027,5.8732874820431,3769,5.86438452875533,1669536989.73651,0.00913582744784396
37125,7.18630914388228,8279,7.17938747095319,1827698212.80835,0.0183312124979152
20009,3.99684792409714,327424,3.99684792409714,2332632336.87496,0.568044048906163
38087,4.56458350083986,198273,4.56458350083986,3157522091.45618,0.254117735426033
22083,4.66334184007793,146120,4.6632975974429,1462113872.22931,0.404432699581383
31071,2.30117186310938,28449,2.30117186310938,1479880107.95232,0.077796179394667
22099,2.86522303080587,47889,2.86455194132555,2114695852.43701,0.0916443407164086
01119,5.04930342686051,6572,5.04783652806364,2365534028.43012,0.0112431020177136
01133,3.36555789923071,235,3.34576249786624,1636531723.64102,0.000581113855311128
12117,3.54968482799757,640,3.51906200745131,894424089.949829,0.00289570477745214
28035,5.25937137691668,716,5.19857734363958,1217915816.85297,0.00237910466252546
26065,3.43395125087116,157152,3.43338042706941,1452242461.00455,0.437923829918242
20177,2.80143008832415,87180,2.80125190602423,1439333636.83153,0.245116860939537
46061,2.55511066537791,188977,2.55511066537791,1127566075.99449,0.678242102540538
27061,3.2198223565848,12626,3.21898197766126,7583165271.40247,0.00673803185879563
08073,2.14650286018825,212452,2.14650286018825,6698939928.92923,0.128343103501922
36053,3.5841650862068,76174,3.58200715513747,1712762203.36432,0.17998134271902
36115,2.57281698904461,63096.5,2.57152748480049,2190840772.39618,0.116549992803305
18081,2.32201842192373,126482,2.3218101426669,833434717.505579,0.614150674632259
48445,2.65479575793234,215653,2.65479575793234,2307527245.72839,0.378204300588592
35021,1,1,1,5506126135.63046,7.34973431903886e-07
01121,3.37817903755038,19990,3.37794477100873,1969183444.67413,0.0410813223636273
55067,6.42890025883134,61656,6.42855660954871,2299376458.32877,0.108513322677421
48155,1.79259543986184,1665,1.79259543986184,1832893560.07353,0.00367616324814065
19021,2.07688723007926,323538.5,2.07688723007926,1502780021.2491,0.871261154729998
19129,2.1309343438388,173192.5,2.1309343438388,1141256891.54402,0.61413445660624
48385,1.24196246078141,136,1.24196246078141,1813159300.66708,0.000303543363919492
39041,2.54113049054187,116285,2.5409184403617,1184477646.05651,0.397296395289112
37067,5.34916321564591,10089.5,5.33236754125925,1067934245.0571,0.0382334006637475
